SUBSYSTEM;SIZE;OPEN_IND;X_OFFSET_FROM_PROP_LINE_M;X_OFFSET_DIRECTION;Y_OFFSET_FROM_PROP_LINE_M;Y_OFFSET_DIRECTION;Geom;Geo Local Area;geo_point_2d
Distribution;SMALL;OPEN;0.0;E;6.4;S;"{""coordinates"": [-123.18789564498108, 49.25562355042868], ""type"": ""Point""}";Dunbar-Southlands;49.25562355042868, -123.18789564498108
Distribution;SMALL;OPEN;7.3;W;0.0;S;"{""coordinates"": [-123.18800447187077, 49.25459612779347], ""type"": ""Point""}";Dunbar-Southlands;49.25459612779347, -123.18800447187077
Distribution;SMALL;OPEN;3.4;E;6.7;S;"{""coordinates"": [-123.18574961308052, 49.255611746705], ""type"": ""Point""}";Dunbar-Southlands;49.255611746705, -123.18574961308052
Distribution;SMALL;OPEN;0.0;W;4.3;S;"{""coordinates"": [-123.18798819174826, 49.262637519929925], ""type"": ""Point""}";West Point Grey;49.262637519929925, -123.18798819174826
Distribution;SMALL;OPEN;6.4;W;0.0;S;"{""coordinates"": [-123.18780484501023, 49.26249344493767], ""type"": ""Point""}";West Point Grey;49.26249344493767, -123.18780484501023
Distribution;SMALL;OPEN;5.5;W;0.3;N;"{""coordinates"": [-123.1878502005835, 49.26086745032479], ""type"": ""Point""}";West Point Grey;49.26086745032479, -123.1878502005835
Distribution;SMALL;OPEN;0.0;E;7.0;S;"{""coordinates"": [-123.18791217290656, 49.25380874595566], ""type"": ""Point""}";Dunbar-Southlands;49.25380874595566, -123.18791217290656
Distribution;SMALL;OPEN;5.2;W;7.9;S;"{""coordinates"": [-123.18798359964772, 49.25380053405725], ""type"": ""Point""}";Dunbar-Southlands;49.25380053405725, -123.18798359964772
Distribution;SMALL;OPEN;0.3;W;2.7;S;"{""coordinates"": [-123.18820298563391, 49.25294293177212], ""type"": ""Point""}";Dunbar-Southlands;49.25294293177212, -123.18820298563391
Distribution;SMALL;OPEN;0.0;E;2.7;S;"{""coordinates"": [-123.18791989186148, 49.2529424930582], ""type"": ""Point""}";Dunbar-Southlands;49.2529424930582, -123.18791989186148
Distribution;SMALL;OPEN;6.4;W;5.2;S;"{""coordinates"": [-123.18803529257751, 49.25020683797231], ""type"": ""Point""}";Dunbar-Southlands;49.25020683797231, -123.18803529257751
Distribution;SMALL;OPEN;7.4;W;21.0;N;"{""coordinates"": [-123.17626309371838, 49.25381010447202], ""type"": ""Point""}";Dunbar-Southlands;49.25381010447202, -123.17626309371838
Distribution;SMALL;OPEN;0.0;W;5.5;S;"{""coordinates"": [-123.17110681613144, 49.27112291561512], ""type"": ""Point""}";Kitsilano;49.27112291561512, -123.17110681613144
Distribution;SMALL;OPEN;0.3;E;6.7;N;"{""coordinates"": [-123.18540197874444, 49.27285632887633], ""type"": ""Point""}";Kitsilano;49.27285632887633, -123.18540197874444
Distribution;SMALL;OPEN;7.0;W;0.3;S;"{""coordinates"": [-123.18345856999512, 49.272042181271615], ""type"": ""Point""}";Kitsilano;49.272042181271615, -123.18345856999512
Distribution;SMALL;OPEN;5.2;E;0.0;S;"{""coordinates"": [-123.16835089054074, 49.269172289129266], ""type"": ""Point""}";Kitsilano;49.269172289129266, -123.16835089054074
Distribution;SMALL;OPEN;6.4;E;2.7;S;"{""coordinates"": [-123.16638502986157, 49.26911714466299], ""type"": ""Point""}";Kitsilano;49.26911714466299, -123.16638502986157
Distribution;SMALL;OPEN;5.8;E;0.3;S;"{""coordinates"": [-123.1664157786672, 49.26844649014066], ""type"": ""Point""}";Kitsilano;49.26844649014066, -123.1664157786672
Distribution;SMALL;OPEN;6.7;E;0.3;S;"{""coordinates"": [-123.1683533463693, 49.26847603898314], ""type"": ""Point""}";Kitsilano;49.26847603898314, -123.1683533463693
Distribution;SMALL;OPEN;1.5;E;1.2;N;"{""coordinates"": [-123.1684612591334, 49.268272140373206], ""type"": ""Point""}";Kitsilano;49.268272140373206, -123.1684612591334
Distribution;SMALL;OPEN;5.5;E;0.9;N;"{""coordinates"": [-123.16840254214189, 49.267575079769735], ""type"": ""Point""}";Kitsilano;49.267575079769735, -123.16840254214189
Distribution;SMALL;OPEN;6.4;E;0.0;S;"{""coordinates"": [-123.17111980247726, 49.26830374671374], ""type"": ""Point""}";Kitsilano;49.26830374671374, -123.17111980247726
Distribution;SMALL;OPEN;7.6;E;1.2;N;"{""coordinates"": [-123.17110264814582, 49.26831186780008], ""type"": ""Point""}";Kitsilano;49.26831186780008, -123.17110264814582
Distribution;SMALL;OPEN;0.0;E;4.3;N;"{""coordinates"": [-123.17089896556926, 49.26924049203029], ""type"": ""Point""}";Kitsilano;49.26924049203029, -123.17089896556926
Distribution;SMALL;OPEN;7.0;E;0.0;S;"{""coordinates"": [-123.17108028996594, 49.269204242891185], ""type"": ""Point""}";Kitsilano;49.269204242891185, -123.17108028996594
Distribution;SMALL;OPEN;4.9;E;0.0;S;"{""coordinates"": [-123.16829437965825, 49.2709543564191], ""type"": ""Point""}";Kitsilano;49.2709543564191, -123.16829437965825
Distribution;SMALL;OPEN;0.0;W;7.3;N;"{""coordinates"": [-123.1683592151946, 49.27102082643056], ""type"": ""Point""}";Kitsilano;49.27102082643056, -123.1683592151946
Distribution;SMALL;OPEN;13.4;E;6.1;S;"{""coordinates"": [-123.16900839827895, 49.27114434524255], ""type"": ""Point""}";Kitsilano;49.27114434524255, -123.16900839827895
Distribution;SMALL;OPEN;5.2;E;0.0;N;"{""coordinates"": [-123.16834463269475, 49.26935311077369], ""type"": ""Point""}";Kitsilano;49.26935311077369, -123.16834463269475
Distribution;SMALL;OPEN;0.0;W;6.7;N;"{""coordinates"": [-123.16644054209566, 49.27009531968673], ""type"": ""Point""}";Kitsilano;49.27009531968673, -123.16644054209566
Distribution;SMALL;OPEN;7.3;E;8.2;S;"{""coordinates"": [-123.1757030245279, 49.27133413339536], ""type"": ""Point""}";Kitsilano;49.27133413339536, -123.1757030245279
Distribution;SMALL;OPEN;0.0;E;3.0;N;"{""coordinates"": [-123.17558586216445, 49.2692932557708], ""type"": ""Point""}";Kitsilano;49.2692932557708, -123.17558586216445
Distribution;SMALL;OPEN;0.0;E;7.6;N;"{""coordinates"": [-123.179517289771, 49.26762582757433], ""type"": ""Point""}";Kitsilano;49.26762582757433, -123.179517289771
Distribution;SMALL;OPEN;9.4;E;2.7;S;"{""coordinates"": [-123.17758517725731, 49.27160202942806], ""type"": ""Point""}";Kitsilano;49.27160202942806, -123.17758517725731
Distribution;SMALL;OPEN;0.0;E;0.9;N;"{""coordinates"": [-123.17755310747746, 49.2683925373574], ""type"": ""Point""}";Kitsilano;49.2683925373574, -123.17755310747746
Distribution;SMALL;OPEN;0.3;W;6.7;N;"{""coordinates"": [-123.17758667357658, 49.267587837859665], ""type"": ""Point""}";Kitsilano;49.267587837859665, -123.17758667357658
Distribution;SMALL;OPEN;7.0;E;0.3;S;"{""coordinates"": [-123.17382679264774, 49.26941601046744], ""type"": ""Point""}";Kitsilano;49.26941601046744, -123.17382679264774
Distribution;SMALL;OPEN;8.8;E;3.0;N;"{""coordinates"": [-123.17570861995287, 49.270188559341285], ""type"": ""Point""}";Kitsilano;49.270188559341285, -123.17570861995287
Distribution;SMALL;OPEN;7.3;E;0.3;S;"{""coordinates"": [-123.17573050873014, 49.270158841894066], ""type"": ""Point""}";Kitsilano;49.270158841894066, -123.17573050873014
Distribution;SMALL;OPEN;6.4;E;0.6;S;"{""coordinates"": [-123.17573593886915, 49.27033694758151], ""type"": ""Point""}";Kitsilano;49.27033694758151, -123.17573593886915
Distribution;SMALL;OPEN;0.0;W;2.7;S;"{""coordinates"": [-123.17578442569597, 49.27141721516414], ""type"": ""Point""}";Kitsilano;49.27141721516414, -123.17578442569597
Distribution;SMALL;OPEN;5.2;E;0.0;N;"{""coordinates"": [-123.1816924303701, 49.27043708025778], ""type"": ""Point""}";Kitsilano;49.27043708025778, -123.1816924303701
Distribution;SMALL;OPEN;0.0;W;5.2;N;"{""coordinates"": [-123.1818020567026, 49.26941145496406], ""type"": ""Point""}";Kitsilano;49.26941145496406, -123.1818020567026
Distribution;SMALL;OPEN;6.1;E;0.3;N;"{""coordinates"": [-123.18175388834042, 49.26845308297197], ""type"": ""Point""}";Kitsilano;49.26845308297197, -123.18175388834042
Distribution;SMALL;OPEN;0.3;E;7.9;N;"{""coordinates"": [-123.1818623233655, 49.267665823055474], ""type"": ""Point""}";Kitsilano;49.267665823055474, -123.1818623233655
Distribution;SMALL;OPEN;0.0;E;3.0;N;"{""coordinates"": [-123.17942228823534, 49.27024765370538], ""type"": ""Point""}";Kitsilano;49.27024765370538, -123.17942228823534
Distribution;SMALL;OPEN;5.2;E;0.0;S;"{""coordinates"": [-123.18166617544782, 49.27114864179082], ""type"": ""Point""}";Kitsilano;49.27114864179082, -123.18166617544782
Distribution;SMALL;OPEN;0.0;E;8.5;N;"{""coordinates"": [-123.18339172267123, 49.27125341752795], ""type"": ""Point""}";Kitsilano;49.27125341752795, -123.18339172267123
Distribution;SMALL;OPEN;7.3;W;0.0;N;"{""coordinates"": [-123.18352213367265, 49.270466580301864], ""type"": ""Point""}";Kitsilano;49.270466580301864, -123.18352213367265
Distribution;SMALL;OPEN;7.3;W;0.0;S;"{""coordinates"": [-123.18352902356312, 49.27028577483528], ""type"": ""Point""}";Kitsilano;49.27028577483528, -123.18352902356312
Distribution;SMALL;OPEN;7.0;W;0.3;S;"{""coordinates"": [-123.18355798994833, 49.2693898068268], ""type"": ""Point""}";Kitsilano;49.2693898068268, -123.18355798994833
Distribution;SMALL;OPEN;0.0;W;5.8;N;"{""coordinates"": [-123.18380179716057, 49.26767762315724], ""type"": ""Point""}";Kitsilano;49.26767762315724, -123.18380179716057
Distribution;SMALL;OPEN;4.6;E;0.0;S;"{""coordinates"": [-123.18164816625199, 49.271859740506976], ""type"": ""Point""}";Kitsilano;49.271859740506976, -123.18164816625199
Distribution;SMALL;OPEN;0.0;E;3.7;N;"{""coordinates"": [-123.17104983607494, 49.26495579907736], ""type"": ""Point""}";Kitsilano;49.26495579907736, -123.17104983607494
Distribution;SMALL;OPEN;7.0;E;2.1;N;"{""coordinates"": [-123.16847101742003, 49.26507430391335], ""type"": ""Point""}";Kitsilano;49.26507430391335, -123.16847101742003
Distribution;SMALL;OPEN;5.8;E;0.0;S;"{""coordinates"": [-123.16852736520019, 49.26487452813702], ""type"": ""Point""}";Kitsilano;49.26487452813702, -123.16852736520019
Distribution;SMALL;OPEN;6.4;E;2.1;S;"{""coordinates"": [-123.16653626969936, 49.264826160480965], ""type"": ""Point""}";Kitsilano;49.264826160480965, -123.16653626969936
Distribution;SMALL;OPEN;6.4;E;0.0;S;"{""coordinates"": [-123.17121000383196, 49.26575748454376], ""type"": ""Point""}";Kitsilano;49.26575748454376, -123.17121000383196
Distribution;SMALL;OPEN;0.0;W;4.6;N;"{""coordinates"": [-123.16848382956815, 49.267428339451264], ""type"": ""Point""}";Kitsilano;49.267428339451264, -123.16848382956815
Distribution;SMALL;OPEN;5.5;E;0.0;S;"{""coordinates"": [-123.16840945929435, 49.267386161421996], ""type"": ""Point""}";Kitsilano;49.267386161421996, -123.16840945929435
Distribution;SMALL;OPEN;0.0;W;5.2;N;"{""coordinates"": [-123.16659360848378, 49.265730986618394], ""type"": ""Point""}";Kitsilano;49.265730986618394, -123.16659360848378
Distribution;SMALL;OPEN;6.4;E;7.3;N;"{""coordinates"": [-123.16822617265748, 49.26401367588526], ""type"": ""Point""}";Kitsilano;49.26401367588526, -123.16822617265748
Distribution;SMALL;OPEN;0.0;E;3.0;S;"{""coordinates"": [-123.17383419271474, 49.26426440060373], ""type"": ""Point""}";Kitsilano;49.26426440060373, -123.17383419271474
Distribution;SMALL;OPEN;5.5;E;4.3;S;"{""coordinates"": [-123.17403484373759, 49.26425780189885], ""type"": ""Point""}";Kitsilano;49.26425780189885, -123.17403484373759
Distribution;SMALL;OPEN;0.0;E;5.8;S;"{""coordinates"": [-123.17386808303627, 49.26334773776323], ""type"": ""Point""}";Kitsilano;49.26334773776323, -123.17386808303627
Distribution;SMALL;OPEN;0.0;W;5.8;S;"{""coordinates"": [-123.17220902366124, 49.26332143777484], ""type"": ""Point""}";Kitsilano;49.26332143777484, -123.17220902366124
Distribution;SMALL;OPEN;5.2;E;4.9;N;"{""coordinates"": [-123.17017934154475, 49.264029687530886], ""type"": ""Point""}";Kitsilano;49.264029687530886, -123.17017934154475
Distribution;SMALL;OPEN;5.8;E;0.0;S;"{""coordinates"": [-123.16826701449172, 49.26309386523708], ""type"": ""Point""}";Kitsilano;49.26309386523708, -123.16826701449172
Distribution;SMALL;OPEN;11.9;W;1.8;S;"{""coordinates"": [-123.16847206929677, 49.26417208303358], ""type"": ""Point""}";Kitsilano;49.26417208303358, -123.16847206929677
Distribution;SMALL;OPEN;0.0;E;1.8;S;"{""coordinates"": [-123.16803221242137, 49.264165077631745], ""type"": ""Point""}";Kitsilano;49.264165077631745, -123.16803221242137
Distribution;SMALL;OPEN;9.8;E;6.7;S;"{""coordinates"": [-123.17994943391892, 49.263435601605075], ""type"": ""Point""}";Kitsilano;49.263435601605075, -123.17994943391892
Distribution;SMALL;OPEN;0.0;E;5.5;N;"{""coordinates"": [-123.17568055811945, 49.266710544054995], ""type"": ""Point""}";Kitsilano;49.266710544054995, -123.17568055811945
Distribution;SMALL;OPEN;0.3;W;4.9;N;"{""coordinates"": [-123.17378133043155, 49.26584178076956], ""type"": ""Point""}";Kitsilano;49.26584178076956, -123.17378133043155
Distribution;SMALL;OPEN;7.0;E;1.5;N;"{""coordinates"": [-123.17592257220355, 49.264997029762824], ""type"": ""Point""}";Kitsilano;49.264997029762824, -123.17592257220355
Distribution;SMALL;OPEN;0.0;W;2.7;N;"{""coordinates"": [-123.17408264427515, 49.264987331227964], ""type"": ""Point""}";Kitsilano;49.264987331227964, -123.17408264427515
Distribution;SMALL;OPEN;6.4;E;0.3;S;"{""coordinates"": [-123.17399118416918, 49.26513174312559], ""type"": ""Point""}";Kitsilano;49.26513174312559, -123.17399118416918
Distribution;SMALL;OPEN;11.0;E;0.0;N;"{""coordinates"": [-123.17986869662448, 49.26522758196837], ""type"": ""Point""}";Kitsilano;49.26522758196837, -123.17986869662448
Distribution;SMALL;OPEN;12.2;E;6.4;N;"{""coordinates"": [-123.17985587494768, 49.26510346806029], ""type"": ""Point""}";Kitsilano;49.26510346806029, -123.17985587494768
Distribution;SMALL;OPEN;11.0;E;1.8;N;"{""coordinates"": [-123.17989799305406, 49.264404915559936], ""type"": ""Point""}";Kitsilano;49.264404915559936, -123.17989799305406
Distribution;SMALL;OPEN;11.6;E;2.7;S;"{""coordinates"": [-123.17989972107556, 49.26412786042611], ""type"": ""Point""}";Kitsilano;49.26412786042611, -123.17989972107556
Distribution;SMALL;OPEN;0.3;E;5.2;N;"{""coordinates"": [-123.17998947532985, 49.265934426160555], ""type"": ""Point""}";Kitsilano;49.265934426160555, -123.17998947532985
Distribution;SMALL;OPEN;0.0;E;4.9;N;"{""coordinates"": [-123.18361713071013, 49.265149778112175], ""type"": ""Point""}";Kitsilano;49.265149778112175, -123.18361713071013
Distribution;SMALL;OPEN;6.7;E;0.0;S;"{""coordinates"": [-123.18383629804889, 49.2642143596571], ""type"": ""Point""}";Kitsilano;49.2642143596571, -123.18383629804889
Distribution;SMALL;OPEN;0.6;E;6.1;S;"{""coordinates"": [-123.18394566222817, 49.263503546005936], ""type"": ""Point""}";Kitsilano;49.263503546005936, -123.18394566222817
Distribution;SMALL;OPEN;0.0;E;6.1;S;"{""coordinates"": [-123.18367763949246, 49.263499025033816], ""type"": ""Point""}";Kitsilano;49.263499025033816, -123.18367763949246
Distribution;SMALL;OPEN;7.0;E;0.6;N;"{""coordinates"": [-123.18385586659879, 49.26356215779895], ""type"": ""Point""}";Kitsilano;49.26356215779895, -123.18385586659879
Distribution;SMALL;OPEN;0.3;W;5.5;N;"{""coordinates"": [-123.18162481399521, 49.26680174848112], ""type"": ""Point""}";Kitsilano;49.26680174848112, -123.18162481399521
Distribution;SMALL;OPEN;7.9;E;0.9;N;"{""coordinates"": [-123.1818139804245, 49.26610611255704], ""type"": ""Point""}";Kitsilano;49.26610611255704, -123.1818139804245
Distribution;SMALL;OPEN;0.9;E;4.9;N;"{""coordinates"": [-123.18194574223386, 49.26512271999845], ""type"": ""Point""}";Kitsilano;49.26512271999845, -123.18194574223386
Distribution;SMALL;OPEN;0.3;E;6.1;S;"{""coordinates"": [-123.18201387118545, 49.263473305087814], ""type"": ""Point""}";Kitsilano;49.263473305087814, -123.18201387118545
Distribution;SMALL;OPEN;0.6;E;4.9;N;"{""coordinates"": [-123.18388516074415, 49.26515385845018], ""type"": ""Point""}";Kitsilano;49.26515385845018, -123.18388516074415
Distribution;SMALL;OPEN;5.8;E;0.0;N;"{""coordinates"": [-123.16835735409485, 49.26057192589754], ""type"": ""Point""}";Kitsilano;49.26057192589754, -123.16835735409485
Distribution;SMALL;OPEN;5.8;E;0.0;S;"{""coordinates"": [-123.16836429807908, 49.260391111971344], ""type"": ""Point""}";Kitsilano;49.260391111971344, -123.16836429807908
Distribution;SMALL;OPEN;5.8;E;0.0;N;"{""coordinates"": [-123.16839133741408, 49.25965751278098], ""type"": ""Point""}";Kitsilano;49.25965751278098, -123.16839133741408
Distribution;SMALL;OPEN;2.1;W;5.2;S;"{""coordinates"": [-123.16819601059593, 49.25960787384887], ""type"": ""Point""}";Kitsilano;49.25960787384887, -123.16819601059593
Distribution;SMALL;OPEN;0.0;E;5.5;S;"{""coordinates"": [-123.16629211811923, 49.258670197908295], ""type"": ""Point""}";Kitsilano;49.258670197908295, -123.16629211811923
Distribution;SMALL;OPEN;6.4;W;0.9;S;"{""coordinates"": [-123.183645874932, 49.266776560557766], ""type"": ""Point""}";Kitsilano;49.266776560557766, -123.183645874932
Distribution;SMALL;OPEN;7.6;W;0.9;S;"{""coordinates"": [-123.18369359484946, 49.265938554257076], ""type"": ""Point""}";Kitsilano;49.265938554257076, -123.18369359484946
Distribution;SMALL;OPEN;0.0;E;4.0;S;"{""coordinates"": [-123.17590157305817, 49.260643847278246], ""type"": ""Point""}";Kitsilano;49.260643847278246, -123.17590157305817
Distribution;SMALL;OPEN;1.5;W;4.0;S;"{""coordinates"": [-123.17426459486636, 49.2606179929698], ""type"": ""Point""}";Kitsilano;49.2606179929698, -123.17426459486636
Distribution;SMALL;OPEN;0.3;W;4.0;S;"{""coordinates"": [-123.17397114737128, 49.26061303806935], ""type"": ""Point""}";Kitsilano;49.26061303806935, -123.17397114737128
Distribution;SMALL;OPEN;6.7;E;0.3;S;"{""coordinates"": [-123.17422126384308, 49.25865890926128], ""type"": ""Point""}";Kitsilano;49.25865890926128, -123.17422126384308
Distribution;SMALL;OPEN;0.0;W;5.5;S;"{""coordinates"": [-123.1703103169456, 49.26235279635739], ""type"": ""Point""}";Kitsilano;49.26235279635739, -123.1703103169456
Distribution;SMALL;OPEN;9.4;E;5.2;S;"{""coordinates"": [-123.16796819210484, 49.26231936263038], ""type"": ""Point""}";Kitsilano;49.26231936263038, -123.16796819210484
Distribution;SMALL;OPEN;0.0;E;1.5;S;"{""coordinates"": [-123.17006609086371, 49.26147972099604], ""type"": ""Point""}";Kitsilano;49.26147972099604, -123.17006609086371
Distribution;SMALL;OPEN;5.8;E;0.0;N;"{""coordinates"": [-123.16639079185562, 49.26143697493614], ""type"": ""Point""}";Kitsilano;49.26143697493614, -123.16639079185562
Distribution;SMALL;OPEN;6.1;E;0.0;S;"{""coordinates"": [-123.1663922318314, 49.2612561690847], ""type"": ""Point""}";Kitsilano;49.2612561690847, -123.1663922318314
Distribution;SMALL;OPEN;1.2;W;4.0;S;"{""coordinates"": [-123.1720482862069, 49.26058309386], ""type"": ""Point""}";Kitsilano;49.26058309386, -123.1720482862069
Distribution;SMALL;OPEN;0.0;E;4.0;S;"{""coordinates"": [-123.17976836537706, 49.2607044511768], ""type"": ""Point""}";Kitsilano;49.2607044511768, -123.17976836537706
Distribution;SMALL;OPEN;0.0;W;1.2;S;"{""coordinates"": [-123.17807713721147, 49.261607050354684], ""type"": ""Point""}";Kitsilano;49.261607050354684, -123.17807713721147
Distribution;SMALL;OPEN;10.7;E;0.0;N;"{""coordinates"": [-123.18006755516679, 49.25983953607509], ""type"": ""Point""}";Kitsilano;49.25983953607509, -123.18006755516679
Distribution;SMALL;OPEN;0.0;W;7.0;S;"{""coordinates"": [-123.18024860506006, 49.25887500249425], ""type"": ""Point""}";Kitsilano;49.25887500249425, -123.18024860506006
Distribution;SMALL;OPEN;10.7;E;0.0;N;"{""coordinates"": [-123.18009998494576, 49.258935457240725], ""type"": ""Point""}";Kitsilano;49.258935457240725, -123.18009998494576
Distribution;SMALL;OPEN;0.9;W;5.5;S;"{""coordinates"": [-123.18372362954976, 49.26256253241495], ""type"": ""Point""}";Kitsilano;49.26256253241495, -123.18372362954976
